user_id,full_name,transaction_date,city,region,product_category,age,subscription,price,sale_amount,quantity,store_id,status,username,email,raw_timestamp
U2239,Diya Das,2024-01-23,Chennai,Central,Electronics,37,Free,139258.32,456774.08,10,S001,Pending,diya.das74,diya.das74@yahoo.com,2024-01-07 06:46:32
U2042,Sunita Yadav,2023-10-01,Mumbai,West,Sports,40,Enterprise,,187706.18,1,S004,Inactive,sunita.yadav39,sunita.yadav39@outlook.com,2024-03-28 01:17:23
U2152,Atharv Agarwal,2023-07-22,Delhi,Central,Clothing,63,Enterprise,17635.4,209635.27,14,S005,Pending,,atharv.agarwal82@yahoo.com,2023-07-11 12:20:05
U2269,Rajesh Dubey,2023-08-27,Bangalore,East,Jewellery,27,Premium,6354.55,292429.09,10,S016,Unknown,rajesh.dubey68,rajesh.dubey68@gmail.com,2023-03-03 23:56:47
U2309,Kabir Malhotra,2023-06-04,Bhopal,Central,Sports,18,Enterprise,55308.42,,13,S007,Inactive,kabir.malhotra47,kabir.malhotra47@rediffmail.com,2024-08-02 16:05:29
U2229,Priya Tiwari,2024-03-11,Chennai,West,Jewellery,39,Premium,22196.94,35857.8,9,S002,,priya.tiwari68,priya.tiwari68@rediffmail.com,2023-02-14 23:02:10
U2104,Sai Malhotra,2023-08-10,Hyderabad,West,Sports,43,Enterprise,106487.68,213562.51,12,S009,,sai.malhotra98,sai.malhotra98@hotmail.com,2024-11-01 20:41:13
U2166,Divya Reddy,2024-02-05,Hyderabad,South,Jewellery,17,Basic,133933.58,313090.99,11,S002,Pending,divya.reddy56,,2024-09-06 07:43:33
U2159,Uma Srinivasan,2024-06-25,Delhi,Central,Mobiles,32,Enterprise,134773.14,82829.76,9,S001,,uma.srinivasan63,uma.srinivasan63@rediffmail.com,2023-09-10 10:13:39
U2204,Saanvi Joshi,2024-02-26,Bangalore,Central,Groceries,29,Basic,31728.42,139444.7,7,S019,Unknown,saanvi.joshi47,saanvi.joshi47@outlook.com,2024-02-08 07:02:53
U2004,Jyoti Sharma,2023-02-14,Kolkata,East,Toys,36,Free,73723.73,498919.8,12,S010,,jyoti.sharma67,jyoti.sharma67@hotmail.com,2023-10-19 13:03:36
U2195,Deepa Nair,2023-01-03,Mumbai,Central,Clothing,48,Premium,99250.72,228649.35,11,S001,Unknown,,deepa.nair66@outlook.com,2024-07-04 00:29:52
U2264,Prachi Joshi,2024-05-22,Bangalore,North,Books,48,Free,56142.8,446310.63,5,S020,Unknown,prachi.joshi13,prachi.joshi13@hotmail.com,2024-10-27 04:45:34
U2305,Navya Nair,2024-11-17,Mumbai,West,Toys,55,Enterprise,66755.21,413706.97,10,S003,Active,navya.nair33,navya.nair33@gmail.com,2023-06-24 13:57:35
U2298,Aditya Gupta,2024-11-10,Bangalore,West,Clothing,27,Basic,57199.69,342531.68,13,S009,,aditya.gupta9,aditya.gupta9@hotmail.com,2024-06-25 02:23:08
U2180,Dhruv Ghosh,2024-07-13,Delhi,North,Sports,28,Enterprise,104255.8,133722.73,2,S018,,dhruv.ghosh70,dhruv.ghosh70@rediffmail.com,2024-12-04 22:52:46
U2102,Ramesh Kumar,2024-06-14,Chennai,West,Groceries,48,Free,93931.98,362208.18,8,S018,Active,ramesh.kumar53,ramesh.kumar53@gmail.com,2023-12-18 10:58:24
U2038,Rohan Das,2023-07-04,Hyderabad,South,Books,52,Free,20759.33,350490.09,8,S011,,rohan.das36,rohan.das36@hotmail.com,2023-07-16 13:19:13
U2132,Suresh Naidu,2023-12-28,Bangalore,North,Sports,61,Basic,59995.26,381071.06,6,S005,,suresh.naidu43,suresh.naidu43@gmail.com,2024-12-05 22:02:03
U2129,Prachi Banerjee,2024-11-13,Chennai,Central,Books,44,Free,54337.04,316035.66,7,S017,,prachi.banerjee18,prachi.banerjee18@hotmail.com,2023-01-14 23:25:12
U2060,Sneha Mukherjee,2023-03-17,Mumbai,East,Jewellery,27,Basic,67391.46,242728.41,7,S015,,sneha.mukherjee68,sneha.mukherjee68@hotmail.com,2023-01-12 11:30:33
U2313,Lakshmi Naidu,2024-11-06,Lucknow,North,Mobiles,58,Basic,114831.77,420542.85,14,S012,Unknown,lakshmi.naidu35,lakshmi.naidu35@gmail.com,2024-02-15 16:36:32
U2111,Ankita Iyer,2024-04-17,Chennai,North,Books,48,Free,74150.86,210288.66,15,S019,,ankita.iyer47,ankita.iyer47@yahoo.com,2023-07-01 19:32:25
U2024,Ankita Saxena,2023-06-02,Indore,East,Sports,24,Basic,,111514.22,12,S018,,ankita.saxena5,,2024-12-22 08:51:35
U2079,Ishaan Pandey,2024-07-22,Pune,North,Groceries,47,Basic,76921.32,24476.56,4,S005,Active,ishaan.pandey83,ishaan.pandey83@hotmail.com,2024-01-03 08:50:33
U2122,Saanvi Agarwal,2023-12-28,Hyderabad,Central,Sports,56,Free,95444.64,131362.92,14,S007,,saanvi.agarwal10,saanvi.agarwal10@hotmail.com,2024-10-25 02:49:26
U2250,Meena Verma,2023-07-25,Chennai,North,Jewellery,65,Basic,15086.36,51358.13,13,S018,,meena.verma63,,2024-02-25 01:46:28
U2159,Kabir Srinivasan,2023-07-19,Mumbai,North,Home & Garden,33,Free,140981.21,144656.17,6,S003,,kabir.srinivasan28,kabir.srinivasan28@hotmail.com,2024-03-26 06:42:31
U2017,Navya Patil,2024-10-11,Mumbai,North,Mobiles,40,Premium,66259.18,377791.7,3,S003,Inactive,navya.patil83,navya.patil83@gmail.com,2023-05-30 23:09:54
U2094,Varsha Reddy,2024-10-23,Surat,East,Toys,44,Free,140985.99,482225.69,7,S017,,varsha.reddy68,varsha.reddy68@hotmail.com,2023-02-18 20:40:47
U2312,Pradeep Gupta,2023-07-15,Mumbai,South,Clothing,19,Basic,102077.26,364066.89,2,S005,,,,
U2066,Neha Sinha,2024-09-08,Mumbai,North,Groceries,16,Free,26721.3,60438.5,15,S007,Inactive,neha.sinha89,neha.sinha89@yahoo.com,2023-09-16 19:46:14
U2305,Mansi Chatterjee,2023-03-01,Kolkata,West,Clothing,52,Basic,108180.5,248544.97,3,S019,Pending,,mansi.chatterjee40@hotmail.com,2023-08-02 10:54:58
U2073,Tanya Reddy,2024-04-30,Kanpur,West,Books,39,Enterprise,62195.81,251470.34,6,S006,,,,2024-12-11 05:39:18
U2161,Shreya Mishra,2024-01-08,Mumbai,West,Jewellery,49,Enterprise,3190.83,283519.74,9,S002,,shreya.mishra19,shreya.mishra19@yahoo.com,2023-09-24 22:44:58
U2199,Shreya Krishnamurthy,2024-04-02,Chandigarh,South,Books,42,Free,51381.02,423943.1,1,S006,Active,shreya.krishnamurthy50,shreya.krishnamurthy50@hotmail.com,2023-04-15 18:01:18
U2332,Mahesh Tiwari,2024-04-16,Hyderabad,North,Jewellery,59,Free,92584.4,38920.42,3,S011,,mahesh.tiwari95,mahesh.tiwari95@yahoo.com,
U2043,Advait Tiwari,2023-09-29,Delhi,East,Groceries,43,Free,80536.17,247407.1,6,S003,,,advait.tiwari14@outlook.com,2023-07-28 21:05:45
U2264,Pooja Naidu,2023-03-15,Delhi,East,Toys,52,Premium,16242.51,223330.15,1,S017,,,pooja.naidu58@yahoo.com,2023-05-11 09:31:05
U2211,Vivaan Desai,2024-07-28,Mumbai,North,Groceries,21,Basic,,132713.8,12,S008,Active,,,2023-06-04 01:19:30
U2326,Swati Venkatesh,2023-06-13,Lucknow,North,Groceries,33,Enterprise,127230.09,38415.94,7,S012,,swati.venkatesh53,swati.venkatesh53@gmail.com,2024-08-22 03:14:46
U2258,Reyansh Shah,2023-01-24,Chandigarh,South,Mobiles,45,Basic,21637.79,401742.07,7,S005,Unknown,reyansh.shah27,reyansh.shah27@yahoo.com,2023-12-30 17:32:51
U2339,Ritvik Patel,2023-07-10,Delhi,North,Sports,21,Free,40800.02,408414.89,6,S011,Inactive,ritvik.patel65,ritvik.patel65@gmail.com,2024-11-04 09:11:09
U2285,Sneha Bose,2023-04-09,Delhi,Central,Sports,16,Free,7501.38,372649.17,7,S010,Unknown,sneha.bose87,sneha.bose87@hotmail.com,
U2018,Vihaan Tiwari,2023-09-13,Kanpur,West,Sports,30,Free,31882.3,,3,S019,Inactive,vihaan.tiwari85,vihaan.tiwari85@yahoo.com,2024-05-08 04:33:53
U2242,Arjun Das,2023-11-27,Guwahati,North,Toys,31,Enterprise,125872.12,124994.91,5,S010,Pending,arjun.das39,arjun.das39@gmail.com,2023-09-05 06:30:12
U2137,Sonal Malhotra,2023-05-08,Hyderabad,East,Books,46,Enterprise,38227.74,313028.25,14,S016,,sonal.malhotra21,sonal.malhotra21@yahoo.com,2024-10-31 05:06:13
U2132,Lakshmi Sinha,2024-06-18,Chennai,Central,Sports,28,Basic,27185.92,181540.32,10,S012,Pending,lakshmi.sinha67,lakshmi.sinha67@outlook.com,2023-03-24 10:11:16
U2192,Rekha Das,2024-01-13,Delhi,West,Sports,27,Enterprise,91368.87,256132.08,9,S011,,rekha.das89,rekha.das89@rediffmail.com,2024-10-18 09:42:19
U2317,Ramesh Reddy,2023-02-04,Pune,West,Mobiles,36,Enterprise,47410.87,665.96,12,S016,Unknown,ramesh.reddy12,ramesh.reddy12@outlook.com,2023-02-19 19:14:42
U2269,Navya Desai,2024-01-09,Lucknow,South,Electronics,65,Premium,28344.45,250292.03,1,S007,Unknown,,navya.desai48@rediffmail.com,2024-08-13 03:05:56
U2132,Vivaan Mehta,2024-03-28,Mumbai,Central,Home & Garden,47,Basic,12946.85,240547.25,3,S005,,vivaan.mehta66,vivaan.mehta66@hotmail.com,2024-11-22 03:37:32
U2193,Aarush Iyer,2024-08-18,Bangalore,East,Sports,36,Basic,133698.96,12982.5,5,S019,Pending,aarush.iyer74,aarush.iyer74@rediffmail.com,2024-02-06 21:55:42
U2114,Varsha Desai,2024-05-06,Mumbai,North,Toys,32,Basic,91463.5,476917.07,10,S002,,varsha.desai20,varsha.desai20@yahoo.com,2024-12-11 08:19:22
U2096,Sneha Rao,2024-07-14,Chennai,South,Books,20,Free,111443.32,240803.97,9,S002,Active,,sneha.rao46@gmail.com,2023-05-17 02:53:19
U2101,Advik Desai,2023-03-09,Bangalore,North,Books,37,Basic,137396.88,291533.74,10,S012,Inactive,,advik.desai46@rediffmail.com,2023-03-17 23:07:32
U2107,Myra Banerjee,2023-03-18,Delhi,Central,Home & Garden,39,Basic,94787.06,56516.25,6,S008,Pending,myra.banerjee27,,
U2199,Jyoti Iyer,2023-04-21,Bangalore,Central,Clothing,53,Enterprise,140426.21,285275.33,11,S006,Inactive,jyoti.iyer47,jyoti.iyer47@outlook.com,2023-10-27 10:29:41
U2059,Rohan Mukherjee,2024-10-06,Chandigarh,Central,Sports,56,Basic,144951.68,383142.38,5,S009,Inactive,rohan.mukherjee48,rohan.mukherjee48@rediffmail.com,2024-11-27 18:51:54
U2331,Sai Venkatesh,2023-06-11,Guwahati,West,Sports,47,Basic,48748.03,291609.16,15,S015,Active,sai.venkatesh55,,
U2117,Deepa Iyer,2024-06-19,Delhi,Central,Sports,27,Enterprise,43209.73,,12,S001,Pending,deepa.iyer14,deepa.iyer14@hotmail.com,2024-01-10 21:36:50
U2084,Prachi Kumar,2024-08-17,Hyderabad,Central,Groceries,23,Enterprise,80950.8,323390.9,2,S016,Unknown,,prachi.kumar26@gmail.com,2023-01-21 19:36:37
U2066,Kavita Pandey,2023-03-12,Visakhapatnam,South,Jewellery,57,Basic,22024.89,415383.4,13,S014,Pending,kavita.pandey22,kavita.pandey22@outlook.com,2024-10-22 17:37:52
U2242,Uma Rao,2024-02-14,Kanpur,Central,Books,34,Enterprise,17331.44,,14,S016,Pending,uma.rao3,uma.rao3@gmail.com,2024-08-11 11:19:51
U2238,Swati Dubey,2023-03-02,Jaipur,Central,Sports,46,Free,86651.85,292658.77,13,S018,,swati.dubey66,swati.dubey66@yahoo.com,2023-06-22 15:36:56
U2052,Dhruv Chatterjee,2023-07-13,Guwahati,West,Sports,56,Enterprise,114564.16,431948.83,11,S013,Unknown,dhruv.chatterjee20,dhruv.chatterjee20@hotmail.com,2024-04-15 21:34:50
U2083,Advait Ghosh,2024-10-06,Nagpur,West,Jewellery,33,Free,9189.61,351692.2,14,S020,,advait.ghosh83,,2024-10-08 17:15:15
U2135,Kabir Desai,2024-12-30,Nagpur,East,Sports,44,Premium,13011.58,439441.08,15,S002,Active,kabir.desai58,kabir.desai58@outlook.com,2023-11-27 22:23:55
U2332,Radha Shukla,2024-04-25,Nagpur,Central,Groceries,23,Enterprise,9504.98,493424.35,4,S001,Pending,radha.shukla92,radha.shukla92@gmail.com,2024-12-06 06:13:28
U2127,Arjun Reddy,2024-10-17,Bangalore,East,Toys,36,Basic,69784.73,405052.97,11,S018,Unknown,arjun.reddy5,arjun.reddy5@rediffmail.com,2023-09-20 04:53:34
U2292,Sai Mishra,2024-12-18,Chennai,North,Books,37,Basic,41011.3,320453.04,5,S014,,sai.mishra58,sai.mishra58@gmail.com,2024-04-23 15:01:07
U2235,Rahul Ghosh,2024-05-01,Chennai,East,Groceries,50,Basic,23435.07,106166.41,6,S004,Unknown,,rahul.ghosh35@yahoo.com,2024-09-22 22:21:10
U2046,Shweta Shukla,2023-08-27,Pune,West,Mobiles,40,Free,42212.21,38273.99,9,S017,Inactive,shweta.shukla77,,2024-06-03 17:16:05
U2194,Navya Patil,2023-07-08,Bangalore,East,Sports,39,Basic,55454.48,119841.98,1,S004,Unknown,navya.patil42,navya.patil42@outlook.com,2023-06-18 02:46:11
U2313,Vikram Krishnamurthy,2023-02-12,Mumbai,Central,Toys,19,Basic,62641.11,28617.18,8,S003,,vikram.krishnamurthy14,vikram.krishnamurthy14@yahoo.com,2023-04-22 19:58:42
U2018,Ananya Bose,2023-05-27,Chennai,Central,Clothing,63,Free,96483.1,459101.89,6,S007,,ananya.bose89,ananya.bose89@yahoo.com,2024-03-01 08:22:42
U2168,Ayaan Verma,2024-11-04,Coimbatore,West,Groceries,64,Premium,12286.7,273913.41,12,S007,Inactive,,,2024-01-14 10:09:57
U2017,Meena Shukla,2023-10-13,Lucknow,South,Sports,61,Basic,40523.18,64071.65,8,S015,,meena.shukla56,meena.shukla56@yahoo.com,2023-10-20 17:48:21
U2276,Kavya Shah,2023-05-15,Hyderabad,South,Home & Garden,48,Premium,3932.51,395582.79,15,S002,Inactive,kavya.shah78,kavya.shah78@hotmail.com,2024-12-25 12:21:48
U2006,Nisha Shah,2024-12-01,Lucknow,South,Sports,38,Free,40064.85,451946.78,10,S003,,nisha.shah84,,2023-11-04 13:50:52
U2025,Tanvi Dubey,2023-04-12,Chandigarh,East,Sports,34,Premium,73165.43,277738.21,8,S003,Pending,,tanvi.dubey1@yahoo.com,2023-11-27 18:01:02
U2290,Shreya Verma,2023-05-29,Hyderabad,North,Groceries,65,Basic,99446.05,281082.93,6,S017,,,shreya.verma85@yahoo.com,2024-09-26 10:49:48
U2344,Atharv Tiwari,2023-12-14,Guwahati,West,Home & Garden,16,Free,2551.4,406232.7,7,S014,Unknown,atharv.tiwari84,atharv.tiwari84@gmail.com,2024-10-17 23:19:02
U2176,Sanjay Chatterjee,2023-01-10,Chennai,East,Books,28,Free,61752.63,342033.46,2,S001,,sanjay.chatterjee52,sanjay.chatterjee52@outlook.com,2024-03-10 21:13:41
U2174,Deepa Chowdhury,2024-12-08,Kochi,North,Clothing,25,Free,59294.36,389620.75,4,S018,Inactive,deepa.chowdhury4,deepa.chowdhury4@yahoo.com,2024-02-27 23:50:43
U2287,Rajesh Yadav,2023-05-24,Delhi,North,Mobiles,18,Free,3006.58,252781.72,7,S020,,rajesh.yadav61,rajesh.yadav61@rediffmail.com,2024-04-08 00:39:33
U2303,Radha Rao,2023-08-21,Ahmedabad,Central,Jewellery,63,Enterprise,123919.47,194494.62,7,S020,,,radha.rao70@gmail.com,2023-09-20 23:00:09
U2278,Vivaan Desai,2024-01-11,Delhi,North,Clothing,27,Enterprise,31938.59,,12,S006,,,vivaan.desai94@hotmail.com,2023-07-01 16:00:15
U2006,Kavya Patel,2024-11-15,Guwahati,North,Toys,35,Free,148248.17,110772.87,1,S016,Pending,kavya.patel69,kavya.patel69@gmail.com,2024-08-07 19:41:32
U2224,Deepa Singh,2024-12-06,Bhopal,South,Groceries,37,Enterprise,104514.92,133887.89,13,S020,Inactive,deepa.singh60,deepa.singh60@rediffmail.com,2023-05-05 23:50:50
U2107,Myra Banerjee,2023-03-18,Delhi,Central,Home & Garden,39,Basic,94787.06,56516.25,6,S008,Pending,myra.banerjee27,,
U2326,Dhruv Patil,2023-02-27,Hyderabad,West,Electronics,16,Premium,63140.01,176192.08,5,S004,Inactive,dhruv.patil46,dhruv.patil46@yahoo.com,2023-11-01 10:42:55
U2005,Tanya Mukherjee,2024-11-07,Chennai,North,Sports,58,Basic,52638.73,64953.46,15,S009,Pending,,tanya.mukherjee88@hotmail.com,2024-12-06 13:31:47
U2327,Sita Venkatesh,2023-03-08,Lucknow,North,Groceries,60,Premium,76678.74,270709.32,7,S018,Inactive,sita.venkatesh53,,2024-02-25 12:34:29
U2205,Ayaan Sharma,2023-06-20,Kochi,South,Clothing,63,Free,138702.17,70305.28,14,S016,Inactive,ayaan.sharma20,,2024-10-26 00:36:42
U2066,Kavita Pandey,2023-03-12,Visakhapatnam,South,Jewellery,57,Basic,22024.89,415383.4,13,S014,Pending,kavita.pandey22,kavita.pandey22@outlook.com,2024-10-22 17:37:52
U2333,Deepa Kumar,2023-02-19,Chennai,North,Books,53,Premium,32283.26,209202.44,4,S003,Unknown,deepa.kumar51,deepa.kumar51@yahoo.com,2024-03-28 19:50:59
U2262,Arjun Sinha,2023-06-01,Mumbai,South,Mobiles,17,Premium,34542.39,413065.78,8,S018,Inactive,arjun.sinha89,arjun.sinha89@hotmail.com,2023-04-13 06:59:32
U2196,Tanya Iyer,2023-06-14,Chandigarh,West,Groceries,24,Premium,109209.65,13996.09,14,S003,Pending,tanya.iyer94,tanya.iyer94@gmail.com,2023-09-20 21:09:57
U2099,Sunita Desai,2023-10-24,Bangalore,North,Mobiles,39,Premium,,371875.87,11,S009,,sunita.desai56,sunita.desai56@outlook.com,2024-08-13 00:45:39
U2118,Saanvi Iyer,2023-12-29,Hyderabad,East,Home & Garden,47,Basic,118645.34,466956.91,13,S009,,,saanvi.iyer31@gmail.com,2024-01-13 03:20:03
U2103,Rajesh Mishra,2023-11-14,Nagpur,East,Sports,64,Free,,206645.42,12,S001,Unknown,rajesh.mishra61,rajesh.mishra61@gmail.com,2024-09-22 11:41:19
U2085,Pooja Chowdhury,2024-05-22,Mumbai,North,Sports,44,Enterprise,133229.09,392076.85,5,S009,Pending,pooja.chowdhury72,pooja.chowdhury72@outlook.com,2024-03-29 21:40:05
U2130,Karan Pillai,2023-07-15,Hyderabad,Central,Mobiles,65,Basic,47273.07,474587.5,1,S016,Active,,karan.pillai27@outlook.com,
U2299,Ananya Mukherjee,2023-09-26,Bangalore,North,Groceries,56,Free,49411.14,238525.1,12,S003,Unknown,,ananya.mukherjee76@hotmail.com,2023-05-06 10:32:37
U2207,Ankita Dubey,2024-10-03,Visakhapatnam,East,Groceries,44,Premium,,399667.44,7,S009,,,ankita.dubey63@yahoo.com,2023-09-09 17:44:15
U2033,Vivaan Mishra,2023-10-10,Delhi,North,Jewellery,17,Free,129553.29,11957.06,14,S007,,,vivaan.mishra60@gmail.com,2023-04-27 14:03:57
U2167,Vihaan Pandey,2023-01-28,Hyderabad,Central,Books,27,Premium,119459.68,306473.38,13,S016,Unknown,vihaan.pandey42,vihaan.pandey42@gmail.com,2024-03-14 04:19:07
U2103,Riya Saxena,2024-07-11,Mumbai,South,Electronics,57,Enterprise,96515.44,193838.44,14,S013,,,riya.saxena39@gmail.com,2024-12-20 04:38:05
U2282,Jyoti Nair,2023-04-26,Bhopal,West,Jewellery,18,Premium,,206622.04,12,S005,Pending,jyoti.nair96,jyoti.nair96@yahoo.com,2024-05-29 18:28:39
U2053,Rajesh Kumar,2023-03-19,Bhopal,Central,Toys,39,Enterprise,48252.08,393981.92,14,S018,,rajesh.kumar99,rajesh.kumar99@hotmail.com,2023-12-24 08:52:07
U2213,Rohan Naidu,2024-07-04,Delhi,East,Home & Garden,27,Enterprise,,198718.0,12,S007,Active,rohan.naidu45,rohan.naidu45@gmail.com,2023-07-10 02:38:48
U2251,Mahesh Yadav,2024-09-04,Delhi,East,Toys,37,Premium,52336.88,288883.52,3,S014,,mahesh.yadav69,mahesh.yadav69@gmail.com,2024-08-13 09:16:52
U2215,Radha Bose,2024-07-09,Chennai,East,Toys,49,Basic,84583.8,394655.93,8,S011,,radha.bose34,radha.bose34@gmail.com,2023-04-12 18:38:28
U2332,Mahesh Tiwari,2024-04-16,Hyderabad,North,Jewellery,59,Free,92584.4,38920.42,3,S011,,mahesh.tiwari95,mahesh.tiwari95@yahoo.com,
U2311,Ritvik Shukla,2024-12-07,Delhi,South,Electronics,28,Basic,102140.96,430470.28,6,S002,Inactive,ritvik.shukla34,ritvik.shukla34@outlook.com,2024-07-06 06:38:20
U2339,Krishna Srinivasan,2023-09-06,Mumbai,East,Clothing,57,Free,60858.96,308633.14,4,S017,Pending,,krishna.srinivasan59@gmail.com,2024-09-21 02:55:18
U2262,Ahana Kumar,2023-02-08,Bangalore,North,Toys,21,Basic,35014.52,77017.67,6,S011,Unknown,ahana.kumar43,ahana.kumar43@gmail.com,2023-11-24 02:20:11
U2115,Sanjay Chatterjee,2024-08-15,Delhi,Central,Sports,28,Basic,84134.62,255904.6,11,S014,,sanjay.chatterjee65,sanjay.chatterjee65@outlook.com,2024-01-15 22:30:44
U2219,Riya Sinha,2023-12-10,Mumbai,South,Electronics,44,Basic,90644.95,34937.27,2,S011,,,riya.sinha50@outlook.com,2023-02-27 14:58:16
U2324,Vihaan Iyer,2023-07-08,Chennai,South,Mobiles,23,Premium,27493.21,90839.48,11,S016,Unknown,vihaan.iyer83,vihaan.iyer83@rediffmail.com,2023-08-25 00:54:26
U2262,Ritu Krishnamurthy,2023-05-11,Bangalore,South,Books,58,Free,35727.91,391037.39,15,S006,,ritu.krishnamurthy67,ritu.krishnamurthy67@gmail.com,2023-06-27 05:48:37
U2267,Aditya Kumar,2024-05-28,Mumbai,South,Groceries,28,Free,53049.63,319690.16,1,S002,Active,,,2024-12-28 22:46:14
U2216,Ayaan Verma,2023-07-11,Delhi,West,Electronics,38,Basic,14211.69,329075.08,11,S001,,ayaan.verma30,ayaan.verma30@yahoo.com,2024-01-31 10:01:24
U2160,Swati Singh,2024-04-12,Hyderabad,South,Groceries,25,Free,60518.81,241674.94,2,S003,Pending,swati.singh14,swati.singh14@gmail.com,2023-02-07 00:46:57
U2295,Meena Venkatesh,2023-06-12,Delhi,South,Jewellery,26,Premium,115044.75,495559.39,9,S004,,meena.venkatesh34,meena.venkatesh34@gmail.com,2024-05-16 15:45:11
U2197,Advait Iyer,2024-02-13,Kolkata,East,Mobiles,50,Free,116926.93,191635.4,10,S016,Pending,,advait.iyer75@outlook.com,2023-04-19 19:59:36
U2025,Ayaan Shah,2023-06-01,Bangalore,North,Jewellery,47,Free,130641.03,258493.78,10,S004,,ayaan.shah62,ayaan.shah62@rediffmail.com,2024-06-19 06:31:10
U2331,Diya Bose,2023-09-15,Visakhapatnam,North,Clothing,32,Premium,,407716.09,10,S006,,diya.bose77,diya.bose77@hotmail.com,2023-05-16 06:21:53
U2048,Nikhil Yadav,2024-11-25,Hyderabad,West,Toys,28,Premium,25928.16,159014.98,11,S014,Pending,nikhil.yadav87,nikhil.yadav87@yahoo.com,2024-03-31 11:02:07
U2244,Pooja Mehta,2023-10-03,Hyderabad,East,Jewellery,24,Enterprise,41298.21,56436.86,14,S001,Inactive,,pooja.mehta14@rediffmail.com,2023-08-12 15:13:37
U2127,Shaurya Dubey,2023-03-31,Bhopal,South,Books,29,Free,33120.77,120281.18,11,S010,Inactive,shaurya.dubey8,shaurya.dubey8@gmail.com,2024-07-17 11:12:42
U2271,Nisha Sinha,2024-05-02,Hyderabad,West,Sports,58,Premium,69256.67,122706.33,9,S017,,,nisha.sinha99@outlook.com,2023-01-11 07:38:04
U2251,Deepa Agarwal,2023-10-04,Delhi,East,Electronics,65,Premium,10113.14,220105.07,1,S017,Pending,deepa.agarwal42,deepa.agarwal42@rediffmail.com,2024-06-10 08:29:03
U2078,Priya Agarwal,2023-11-13,Lucknow,Central,Sports,25,Basic,5038.06,320463.46,4,S018,,,priya.agarwal93@yahoo.com,2024-06-11 07:44:26
U2028,Rajesh Saxena,2024-11-28,Bangalore,West,Electronics,51,Enterprise,21118.95,25237.68,11,S005,,rajesh.saxena59,,2023-08-02 08:10:16
U2115,Ritvik Pillai,2024-12-07,Delhi,South,Jewellery,53,Free,42592.37,147612.7,1,S009,Pending,ritvik.pillai3,,2024-08-27 01:04:49
U2192,Sanjay Chauhan,2024-12-04,Hyderabad,South,Jewellery,16,Free,98194.97,242562.62,10,S003,,sanjay.chauhan91,sanjay.chauhan91@outlook.com,2024-10-05 01:10:20
U2217,Varsha Mukherjee,2023-02-14,Hyderabad,South,Toys,23,Basic,26558.23,83285.2,10,S017,Active,varsha.mukherjee32,varsha.mukherjee32@yahoo.com,2023-05-08 05:52:38
U2301,Ritu Chowdhury,2023-08-14,Kolkata,West,Clothing,43,Premium,44537.14,97271.08,3,S002,Unknown,ritu.chowdhury94,ritu.chowdhury94@outlook.com,2024-10-24 15:30:13
U2210,Ira Naidu,2024-08-19,Chennai,North,Clothing,60,Basic,,,6,S005,Active,ira.naidu57,ira.naidu57@yahoo.com,2024-06-17 00:19:47
U2043,Lakshmi Menon,2023-06-12,Delhi,North,Groceries,53,Enterprise,22011.53,490156.91,11,S012,Inactive,lakshmi.menon52,,2024-05-19 14:48:49
U2236,Dhruv Saxena,2024-08-28,Mumbai,South,Toys,21,Basic,123079.72,178435.42,4,S020,,,dhruv.saxena5@outlook.com,2024-05-09 17:31:20
U2278,Arjun Kumar,2024-06-03,Delhi,Central,Mobiles,43,Free,115987.23,412193.4,8,S001,,,arjun.kumar91@gmail.com,2024-12-28 10:39:49
U2326,Ritu Sharma,2023-05-01,Chennai,East,Mobiles,19,Premium,50458.46,252523.93,12,S008,,ritu.sharma47,ritu.sharma47@outlook.com,2024-12-04 04:48:09
U2300,Myra Iyer,2024-07-16,Mumbai,North,Sports,30,Premium,66742.98,123673.2,11,S019,Pending,myra.iyer62,,2024-07-09 14:37:15
U2023,Shaurya Saxena,2023-04-30,Lucknow,South,Jewellery,59,Premium,136265.83,328511.19,14,S010,Pending,shaurya.saxena98,shaurya.saxena98@gmail.com,2023-11-14 17:09:23
U2263,Ira Rao,2023-07-07,Chennai,Central,Jewellery,50,Free,20125.12,299967.37,15,S004,,ira.rao66,ira.rao66@hotmail.com,2024-09-15 02:58:07
U2271,Nisha Sinha,2024-05-02,Hyderabad,West,Sports,58,Premium,69256.67,122706.33,9,S017,,,nisha.sinha99@outlook.com,2023-01-11 07:38:04
U2053,Sanjay Saxena,2023-01-21,Bangalore,North,Clothing,23,Enterprise,78859.82,,4,S018,Inactive,sanjay.saxena56,sanjay.saxena56@rediffmail.com,2024-01-21 11:04:42
U2148,Anika Chowdhury,2024-11-13,Bangalore,North,Sports,17,Basic,35789.79,113361.91,12,S017,Unknown,anika.chowdhury6,anika.chowdhury6@gmail.com,2024-02-05 19:27:18
U2113,Atharv Rao,2023-04-03,Chennai,Central,Books,55,Basic,137148.1,99347.99,4,S010,Inactive,atharv.rao35,atharv.rao35@outlook.com,2024-08-20 07:54:27
U2185,Varsha Rao,2023-08-13,Pune,East,Groceries,47,Free,149965.99,192783.3,14,S005,Active,varsha.rao46,varsha.rao46@gmail.com,2024-01-05 04:23:50
U2220,Vivaan Sharma,2024-10-09,Surat,West,Sports,52,Basic,108491.4,380355.26,10,S012,,vivaan.sharma57,,2024-03-22 20:40:55
